video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
HeZ2VBdJeOk,Assalam u alaikum mohtram bhai,no,none,na,none,Assalam/urdu u/urdu alaikum/urdu mohtram/urdu bhai/urdu
8ksTrbtyTco,jafry ne dhandli ki hai,no,offensive,na,surprise,jafry/urdu ne/urdu dhandli/urdu ki/urdu hai/urdu
FH8OUP2_sN4,Bhaiya ka tatti video,yes,none,na,none,Bhaiya/urdu ka/urdu tatti/urdu video/urdu
PKFU1F2QEMQ,Room ki chat Boht peyari hai,no,none,na,joy,Room/urdu ki/urdu chat/urdu Boht/urdu peyari/urdu hai/urdu
PKFU1F2QEMQ,Ma Sha Allah bhoot nice home hy ap ka Allah sp sab ko khush rakay hamasha happy rahay very nice ap sub ki videos bhoot achi hoti hai Allah or dhay ap ko,no,none,na,joy,Ma/urdu Sha/urdu Allah/urdu bhoot/urdu nice/urdu home/urdu hy/urdu ap/urdu ka/urdu Allah/urdu sp/urdu sab/urdu ko/urdu khush/urdu rakay/urdu hamasha/urdu happy/urdu rahay/urdu very/urdu nice/urdu ap/urdu sub/urdu ki/urdu videos/urdu bhoot/urdu achi/urdu hoti/urdu hai/urdu Allah/urdu or/urdu dhay/urdu ap/urdu ko/urdu
XHQrr9fmTkc,Please please baat mafi Mera challenge karte hain yah wala❤❤❤❤❤❤❤❤,no,none,na,joy|none,Please/urdu please/urdu baat/urdu mafi/urdu Mera/urdu challenge/urdu karte/urdu hain/urdu yah/urdu wala❤❤❤❤❤❤❤❤/urdu
Erif7Vj9NSQ,Aapki ankh per kya hua fatima api red hui hui he,no,none,na,sadness,Aapki/urdu ankh/urdu per/urdu kya/urdu hua/urdu fatima/urdu api/urdu red/urdu hui/urdu hui/urdu he/urdu
-w7eMfsuRgA,The REFERENDUM SHOULD BE HONESTLY DONE BUT IT CANNOT BE CORRECTLY ANNOUNCED BEFORE WE HAVE NOT SEEN MUSHARAF DONE BECAUSE NO OPPOSITION PARTY IN A REFERENDUM BUT IS NOT AS PER ANY RULE S AS A ELECTION IS DEMOCRACY RULE WHAT THE JUDICIARY CAN BE SELECTED PARLIAMENT THE ADMINISTRATION WILL HAVE A TEAM AND A SPEAKER WILL BE FROM ADMINISTRATION OF ARMY,no,offensive,na,sadness|anger,The/english REFERENDUM/english SHOULD/english BE/english HONESTLY/english DONE/english BUT/english IT/english CANNOT/english BE/english CORRECTLY/english ANNOUNCED/english BEFORE/english WE/english HAVE/english NOT/english SEEN/english MUSHARAF/english DONE/english BECAUSE/english NO/english OPPOSITION/english PARTY/english IN/english A/english REFERENDUM/english BUT/english IS/english NOT/english AS/english PER/english ANY/english RULE/english S/english AS/english A/english ELECTION/english IS/english DEMOCRACY/english RULE/english WHAT/english THE/english JUDICIARY/english CAN/english BE/english SELECTED/english PARLIAMENT/english THE/english ADMINISTRATION/english WILL/english HAVE/english A/english TEAM/english AND/english A/english SPEAKER/english WILL/english BE/english FROM/english ADMINISTRATION/english OF/english ARMY/english
Erif7Vj9NSQ,Fatima ap kha rhti ha,no,none,na,none,Fatima/urdu ap/urdu kha/urdu rhti/urdu ha/urdu
BmpRnfu16YA,Mere ghar par bhi acy acy acy hai😶‍🌫️,no,none,na,none,Mere/urdu ghar/urdu par/urdu bhi/urdu acy/urdu acy/urdu acy/urdu hai😶‍🌫️/urdu
PKFU1F2QEMQ,Masllh both pyar ha ghr ap k ❤❤,no,none,na,joy|none,Masllh/urdu both/urdu pyar/urdu ha/urdu ghr/urdu ap/urdu k/urdu ❤❤/urdu
BaMLBWWvNHA,hasadi family aj ka bad agar rajab ka bhar ma bakwas ki na phar dakna,no,hate,na,anger,hasadi/urdu family/urdu aj/urdu ka/urdu bad/urdu agar/urdu rajab/urdu ka/urdu bhar/urdu ma/urdu bakwas/urdu ki/urdu na/urdu phar/urdu dakna/urdu
FH8OUP2_sN4,Only wala watch china full series,no,none,na,none,Only/english wala/urdu watch/english china/english full/english series/english
4k0ZV0UFZSw,"*WE ALSO CONTEMPLATING ABOUT YOU""BLOODY CIVILIAN*
*FIRST OF ALL WALAYKUM AS-SALAM WA RAHMAT UL-LAHE WA BARAKATOHU JANAB GOOD SENSE JURNALIST YOU ARE VERY NICE NEWS CASTERS ANCHOR SWEET LANGUAGE THANKS FOR PROVIDING TRUTHS NEWS*

*SECOND OF THIS,*
*ALL IS RIGHT 💯✍️BUT OUR GREAT LEADER OF KARACHI'S ALTAF HUSSEIN BHAI INDIAN AGENTS JINAHPUR WALA ""REVOLTERS""TRUE SAYINGS THAT WHICH TYPE OF HARAMI PANA BEING STARTING SHUROO IN OUR HONEST STATE PAKISTAN NEVERTHELESS, ANYHOW*

*""REVOLTER"" YOU'RE (MOST WANTED) TO OUR HONEST STATE OF PAKISTAN ZINDABAD*
*PAKISTAN IS NOW TOP ONE IN HONESTY & TRANSPARENCY INSTEAD OF JAPAN""JAPANESE ARE NOW IN NO.# TWO NOT ONE""*
*ALWAYS ABIDE IN BOLD STANCE WITH BEST PRISTAGES OUTCOME WILL BE BATTER INSHA-ALLAH*

*وعلیکم السلام ورحمتہ اللّٰہ وبرکاتہ* 
*آمین یارب العالمین*
*برکت بھری صبح کا آغاز* *قلب و روح کی گہرائیوں*
*سے نکلی ھوئی پر خلوص*
*دعا ہے*🤲🙏
*کہنا آپ کو اس*
*نعمت سے سرفراز فرماۓ*
*جس میں آپ کے لیے* :
*خیر و برکت* 🤲🙏
*آپ کا بھائی*   *شکریہ*
*بھائ احمد رضا* 🤲🙏
*آمیــــــــــــن ثم آمیــــــــــــن*
*OBSESSED OF TRUTH & JUSTICE TOP⚖️*
*DON'T WORRIES & FEARED*",no,offensive,na,none,"*WE/english ALSO/english CONTEMPLATING/english ABOUT/english YOU""BLOODY/english CIVILIAN*/english *FIRST/english OF/english ALL/english WALAYKUM/urdu AS-SALAM/urdu WA/english RAHMAT/english UL-LAHE/english WA/urdu BARAKATOHU/urdu JANAB/urdu GOOD/english SENSE/urdu JURNALIST/english YOU/urdu ARE/urdu VERY/english NICE/english NEWS/urdu CASTERS/english ANCHOR/english SWEET/urdu LANGUAGE/english THANKS/urdu FOR/english PROVIDING/english TRUTHS/english NEWS*/english *SECOND/english OF/urdu THIS,*/english *ALL/urdu IS/urdu RIGHT/english 💯✍️BUT/english OUR/english GREAT/english LEADER/english OF/urdu KARACHI'S/urdu ALTAF/english HUSSEIN/english BHAI/urdu INDIAN/urdu AGENTS/english JINAHPUR/english WALA/urdu ""REVOLTERS""TRUE/urdu SAYINGS/english THAT/english WHICH/english TYPE/english OF/english HARAMI/urdu PANA/english BEING/english STARTING/english SHUROO/urdu IN/english OUR/english HONEST/urdu STATE/english PAKISTAN/english NEVERTHELESS,/urdu ANYHOW*/urdu *""REVOLTER""/urdu YOU'RE/english (MOST/english WANTED)/urdu TO/english OUR/urdu HONEST/english STATE/english OF/urdu PAKISTAN/urdu ZINDABAD*/english *PAKISTAN/urdu IS/english NOW/urdu TOP/english ONE/urdu IN/urdu HONESTY/english &/urdu TRANSPARENCY/urdu INSTEAD/english OF/urdu JAPAN""JAPANESE/urdu ARE/english NOW/english IN/english NO.#/urdu TWO/english NOT/urdu ONE""*/english *ALWAYS/english ABIDE/urdu IN/english BOLD/urdu STANCE/english WITH/english BEST/english PRISTAGES/urdu OUTCOME/urdu WILL/urdu BE/urdu BATTER/urdu INSHA-ALLAH*/urdu *وعلیکم/urdu السلام/urdu ورحمتہ/urdu اللّٰہ/urdu وبرکاتہ*/urdu *آمین/urdu یارب/urdu العالمین*/urdu *برکت/urdu بھری/urdu صبح/urdu کا/urdu آغاز*/urdu *قلب/urdu و/urdu روح/urdu کی/urdu گہرائیوں*/urdu *سے/urdu نکلی/urdu ھوئی/urdu پر/urdu خلوص*/urdu *دعا/urdu ہے*🤲🙏/ambiguous *کہنا/urdu آپ/urdu کو/urdu اس*/urdu *نعمت/urdu سے/urdu سرفراز/urdu فرماۓ*/urdu *جس/urdu میں/urdu آپ/urdu کے/urdu لیے*/urdu :/urdu *خیر/urdu و/urdu برکت*/urdu 🤲🙏/ambiguous *آپ/urdu کا/urdu بھائی*/urdu *شکریہ*/urdu *بھائ/urdu احمد/urdu رضا*/urdu 🤲🙏/ambiguous *آمیــــــــــــن/urdu ثم/urdu آمیــــــــــــن*/urdu *OBSESSED/urdu OF/urdu TRUTH/urdu &/urdu JUSTICE/urdu TOP⚖️*/urdu *DON'T/urdu WORRIES/urdu &/urdu FEARED*/urdu"
IMnXqYDHhZI,Kanwal g ap yeah naak wali nath otar den kyun yeah Naath humhray Gaon may janwron ko Dali jati hai,yes,offensive,na,sadness|none,Kanwal/urdu g/urdu ap/urdu yeah/urdu naak/urdu wali/urdu nath/urdu otar/urdu den/urdu kyun/urdu yeah/urdu Naath/urdu humhray/urdu Gaon/urdu may/urdu janwron/urdu ko/urdu Dali/urdu jati/urdu hai/urdu
BmpRnfu16YA,Please API Fatima apnay gher ka home tour kervaday,no,none,na,none,Please/urdu API/urdu Fatima/urdu apnay/urdu gher/urdu ka/urdu home/urdu tour/urdu kervaday/urdu
BaMLBWWvNHA,Rajab ka beta zulqarnain,yes,offensive,na,anger|sadness|none,Rajab/urdu ka/urdu beta/urdu zulqarnain/urdu
BljaIOvFkcM,Jarneylo ne pura mulk barbad kr diya unho ne is mulk pr apne najaaiz qabzay ki khatir is dunia k badkirdar khabis tareen log puray mulk pr musallat kr rakhy han intehai criminal,no,hate,na,anger,Jarneylo/urdu ne/urdu pura/urdu mulk/urdu barbad/urdu kr/urdu diya/urdu unho/urdu ne/urdu is/urdu mulk/urdu pr/urdu apne/urdu najaaiz/urdu qabzay/urdu ki/urdu khatir/urdu is/urdu dunia/urdu k/urdu badkirdar/urdu khabis/urdu tareen/urdu log/urdu puray/urdu mulk/urdu pr/urdu musallat/urdu kr/urdu rakhy/urdu han/urdu intehai/urdu criminal/urdu
nqbNLe84dpM,5:05 🤣🤣🤣🤣🤣 5:08 🤣🤣🤣🤣 5:10 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 ZABRDAST BOHAT AALAAA AREEB BHAI KAMAAL HO AP YAR AP KA KOI JAWAB HI NAI HA YAR 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,no,none,na,joy,5:05/urdu 🤣🤣🤣🤣🤣/ambiguous 5:08/urdu 🤣🤣🤣🤣/ambiguous 5:10/urdu 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣/ambiguous ZABRDAST/urdu BOHAT/urdu AALAAA/urdu AREEB/urdu BHAI/urdu KAMAAL/urdu HO/urdu AP/urdu YAR/urdu AP/urdu KA/urdu KOI/urdu JAWAB/urdu HI/urdu NAI/urdu HA/urdu YAR/urdu 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣/ambiguous
zfjRK9s0pjA,Allah AP ko  AP jaisi bheti na dai,no,none,na,none|sadness,Allah/urdu AP/urdu ko/urdu AP/urdu jaisi/urdu bheti/urdu na/urdu dai/urdu
8ksTrbtyTco,Besharmi isrehell brnd ko promote wesy ab to lanant hi hai ap logo par ok ab to sal hi hony wala h waha bacho ko marty huy sharm mager tum ko ati nahi,no,offensive,na,anger|sadness,Besharmi/urdu isrehell/urdu brnd/urdu ko/urdu promote/urdu wesy/urdu ab/urdu to/urdu lanant/urdu hi/urdu hai/urdu ap/urdu logo/urdu par/urdu ok/urdu ab/urdu to/urdu sal/urdu hi/urdu hony/urdu wala/urdu h/urdu waha/urdu bacho/urdu ko/urdu marty/urdu huy/urdu sharm/urdu mager/urdu tum/urdu ko/urdu ati/urdu nahi/urdu
zXAAAXogJ78,Plzzzz apni apa ki 2nd marriage krwa dyn she is young,no,none,na,sadness,Plzzzz/urdu apni/urdu apa/urdu ki/urdu 2nd/urdu marriage/urdu krwa/urdu dyn/urdu she/english is/english young/english
N-0DINjOMlY,Pehli br dekha choty bachy ko akeala chor kr jaty,no,none,na,sadness|surprise,Pehli/urdu br/urdu dekha/urdu choty/urdu bachy/urdu ko/urdu akeala/urdu chor/urdu kr/urdu jaty/urdu
hhFGhAo4ZfY,Bhi phaly wali jga py video bnya karo bhi ma okara say,no,none,na,none,Bhi/urdu phaly/urdu wali/urdu jga/urdu py/urdu video/urdu bnya/urdu karo/urdu bhi/urdu ma/urdu okara/urdu say/urdu
BljaIOvFkcM,Azad Kashmir main forces awam ka qatal e aam kar rehe he or dusri taraf dehshat gardoo ke hathoo forces ka qatal e aam ho raha hai isko kehtay he jaisi karni waisi bharni,no,offensive,na,anger|sadness,Azad/urdu Kashmir/urdu main/urdu forces/urdu awam/urdu ka/urdu qatal/urdu e/urdu aam/urdu kar/urdu rehe/urdu he/urdu or/urdu dusri/urdu taraf/urdu dehshat/urdu gardoo/urdu ke/urdu hathoo/urdu forces/urdu ka/urdu qatal/urdu e/urdu aam/urdu ho/urdu raha/urdu hai/urdu isko/urdu kehtay/urdu he/urdu jaisi/urdu karni/urdu waisi/urdu bharni/urdu
IMnXqYDHhZI,Kawal manya Kary acha banati hy,no,none,na,none,Kawal/urdu manya/urdu Kary/urdu acha/urdu banati/urdu hy/urdu
nqbNLe84dpM,Koi ab iqra ka vlog na dekhe jab tak wo anaviya ka face reveal na ker de,no,none,na,sadness,Koi/urdu ab/urdu iqra/urdu ka/urdu vlog/urdu na/urdu dekhe/urdu jab/urdu tak/urdu wo/urdu anaviya/urdu ka/urdu face/urdu reveal/urdu na/urdu ker/urdu de/urdu
8ksTrbtyTco,Teri biwi saar ki dard hey😢,yes,none,na,sadness,Teri/urdu biwi/urdu saar/urdu ki/urdu dard/urdu hey😢/urdu
gvG35CxYOLg,Ooo bhai apko 25 topon ki salami hai.Apki himmat ko salam😢😢😢😢,yes,none,na,joy|surprise,Ooo/urdu bhai/urdu apko/urdu 25/urdu topon/urdu ki/urdu salami/urdu hai.Apki/urdu himmat/urdu ko/urdu salam😢😢😢😢/urdu
N-0DINjOMlY,Please check dm bhai 😢😢😢😢,no,none,na,none,Please/english check/english dm/english bhai/urdu 😢😢😢😢/ambiguous
BljaIOvFkcM,Allah pak imran Khan ko sehat ata farmae or in sab ko hadeat de or ham sab ko apni hifazat men rakhy Great leadar imran Khan I love you ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,no,none,na,none,Allah/urdu pak/urdu imran/urdu Khan/urdu ko/urdu sehat/urdu ata/urdu farmae/urdu or/urdu in/urdu sab/urdu ko/urdu hadeat/urdu de/urdu or/urdu ham/urdu sab/urdu ko/urdu apni/urdu hifazat/urdu men/urdu rakhy/urdu Great/urdu leadar/urdu imran/urdu Khan/urdu I/urdu love/urdu you/urdu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤/urdu
nqbNLe84dpM,Api apny KPK kab ana hai mujhy ap bhut achi lagati han main larki hun iqar api ❤,no,none,na,joy|none,Api/urdu apny/urdu KPK/urdu kab/urdu ana/urdu hai/urdu mujhy/urdu ap/urdu bhut/urdu achi/urdu lagati/urdu han/urdu main/urdu larki/urdu hun/urdu iqar/urdu api/urdu ❤/urdu
BmpRnfu16YA,Man wo hon man pindi ki jann,no,none,na,joy|none,Man/urdu wo/urdu hon/urdu man/urdu pindi/urdu ki/urdu jann/urdu
BmpRnfu16YA,Aapki Hawa lag rahi hai ki usko homework nahin karvana hai aap jabardasti Aaye Hain,no,none,na,none,Aapki/urdu Hawa/urdu lag/urdu rahi/urdu hai/urdu ki/urdu usko/urdu homework/urdu nahin/urdu karvana/urdu hai/urdu aap/urdu jabardasti/urdu Aaye/urdu Hain/urdu
VUKai4CZSNw,"Tu kanjar he ya shareef he Kisi baazaari khandaan Ka Lagta he , kameeney poori vedio me oye hoye oye hoye oye hoye hoye hoye macha rakhi he , saaley suwwar baat to dhang sey Kar kameeney",no,hate,na,anger,"Tu/urdu kanjar/urdu he/urdu ya/urdu shareef/urdu he/urdu Kisi/urdu baazaari/urdu khandaan/urdu Ka/urdu Lagta/urdu he/urdu ,/urdu kameeney/urdu poori/urdu vedio/urdu me/urdu oye/urdu hoye/urdu oye/urdu hoye/urdu oye/urdu hoye/urdu hoye/urdu hoye/urdu macha/urdu rakhi/urdu he/urdu ,/urdu saaley/urdu suwwar/urdu baat/urdu to/urdu dhang/urdu sey/urdu Kar/urdu kameeney/urdu"
XHQrr9fmTkc,Fatima api achi lag rahi ho❤,no,none,na,joy,Fatima/urdu api/urdu achi/urdu lag/urdu rahi/urdu ho❤/urdu
BaMLBWWvNHA,"Mashallah, hats off to you zulqarnain bhai🥳",no,none,na,joy,"Mashallah,/urdu hats/english off/english to/english you/english zulqarnain/urdu bhai🥳/urdu"
zfjRK9s0pjA,Hi him bhi 4 Berne had no bhai,no,none,na,none|surprise,Hi/urdu him/urdu bhi/urdu 4/urdu Berne/urdu had/urdu no/urdu bhai/urdu
WJxfQWiP9DQ,Jazzak Allah Kher Imran Riaz Khan Bhai ❤❤❤,no,none,na,none,Jazzak/urdu Allah/urdu Kher/urdu Imran/urdu Riaz/urdu Khan/urdu Bhai/urdu ❤❤❤/urdu
4k0ZV0UFZSw,"Goli q chlai ?
Ay hakmy wakt tery aor tery spotars dono k kardar py thoooooooo 🖐️",yes,offensive,na,none|anger,Goli/urdu q/urdu chlai/urdu ?/urdu Ay/urdu hakmy/urdu wakt/urdu tery/urdu aor/urdu tery/urdu spotars/urdu dono/urdu k/urdu kardar/urdu py/urdu thoooooooo/urdu 🖐️/urdu
BljaIOvFkcM,TUUN K RAKHOOOOO KASHMIRI'S WELL-DONE 💪💪💪💪💪💪💪💪💪💪,yes,offensive,na,anger,TUUN/urdu K/urdu RAKHOOOOO/urdu KASHMIRI'S/urdu WELL-DONE/urdu 💪💪💪💪💪💪💪💪💪💪/urdu
BaMLBWWvNHA,Muje sharm arhe he hor Dil pe bara batar rakh ki viduo dekh rha ho ..ap ka khna he us ko apne pese kese see delwaie chlo hesa tek magar atna socho ap ko rajab bahi ne Kya Kya azat die,no,offensive,na,anger|sadness,Muje/urdu sharm/urdu arhe/urdu he/urdu hor/urdu Dil/urdu pe/urdu bara/urdu batar/urdu rakh/urdu ki/urdu viduo/urdu dekh/urdu rha/urdu ho/urdu ..ap/urdu ka/urdu khna/urdu he/urdu us/urdu ko/urdu apne/urdu pese/urdu kese/urdu see/urdu delwaie/urdu chlo/urdu hesa/urdu tek/urdu magar/urdu atna/urdu socho/urdu ap/urdu ko/urdu rajab/urdu bahi/urdu ne/urdu Kya/urdu Kya/urdu azat/urdu die/urdu
IMnXqYDHhZI,Mashallah fv8 couple dono aise e hasi Khushi vlogs bnye or kanwal api ap b Roz aise vlogging kre acha lga Hy,no,none,na,joy,Mashallah/urdu fv8/urdu couple/urdu dono/urdu aise/urdu e/urdu hasi/urdu Khushi/urdu vlogs/urdu bnye/urdu or/urdu kanwal/urdu api/urdu ap/urdu b/urdu Roz/urdu aise/urdu vlogging/urdu kre/urdu acha/urdu lga/urdu Hy/urdu
UiYpRBQ74fs,kashmiri hamary bhai hain kisi k bap ki jageer nhi. in k sath zulm band kia jay. khuda ka wasta h,no,offensive,na,anger,kashmiri/urdu hamary/urdu bhai/urdu hain/urdu kisi/urdu k/urdu bap/urdu ki/urdu jageer/urdu nhi./urdu in/urdu k/urdu sath/urdu zulm/urdu band/urdu kia/urdu jay./urdu khuda/urdu ka/urdu wasta/urdu h/urdu
PKFU1F2QEMQ,"Hello!

Main thumbnail designer hoon aur YouTube thumbnails banata hoon jo viewers ka attention attract karte hain.


Maine aapke channel ko dekha aur mujhe lagta hai ki main aapke videos ke liye aur bhi attractive thumbnails bana sakta hoon.


✅ Custom Thumbnail Design

✅ Fast Delivery

✅ Affordable Price


Agar aap interested hain, to main ek sample thumbnail bhi bana sakta hoon.


Thank you!",no,none,na,none,"Hello!/urdu Main/urdu thumbnail/urdu designer/urdu hoon/urdu aur/urdu YouTube/urdu thumbnails/urdu banata/urdu hoon/urdu jo/urdu viewers/urdu ka/urdu attention/urdu attract/urdu karte/urdu hain./urdu Maine/urdu aapke/urdu channel/urdu ko/urdu dekha/urdu aur/urdu mujhe/urdu lagta/urdu hai/urdu ki/urdu main/urdu aapke/urdu videos/urdu ke/urdu liye/urdu aur/urdu bhi/urdu attractive/urdu thumbnails/urdu bana/urdu sakta/urdu hoon./urdu ✅/urdu Custom/urdu Thumbnail/english Design/english ✅/urdu Fast/english Delivery/english ✅/urdu Affordable/english Price/urdu Agar/urdu aap/urdu interested/urdu hain,/urdu to/urdu main/urdu ek/urdu sample/urdu thumbnail/english bhi/urdu bana/urdu sakta/urdu hoon./urdu Thank/urdu you!/urdu"
BaMLBWWvNHA,"Bichara Rajab se jealous ho rha he ke Rajab bhai ❤ .
Itne paisy kio kma rahy Hain 😂
Hasdi family 
Anti g😂😅",yes,offensive,na,anger,Bichara/urdu Rajab/urdu se/urdu jealous/urdu ho/urdu rha/urdu he/urdu ke/urdu Rajab/urdu bhai/urdu ❤/urdu ./urdu Itne/urdu paisy/urdu kio/urdu kma/urdu rahy/urdu Hain/urdu 😂/urdu Hasdi/urdu family/urdu Anti/urdu g😂😅/urdu
FH8OUP2_sN4,Chaina mein ja kr b chuna lgwa liya 😅,yes,offensive,na,joy,Chaina/urdu mein/urdu ja/urdu kr/urdu b/urdu chuna/urdu lgwa/urdu liya/urdu 😅/urdu
PKFU1F2QEMQ,Mashallah allah baratna naseeb kare ap sab ko 🎉❤🎉,no,none,na,joy,Mashallah/urdu allah/urdu baratna/urdu naseeb/urdu kare/urdu ap/urdu sab/urdu ko/urdu 🎉❤🎉/urdu
WJxfQWiP9DQ,Mohsin nakvi jo marzi kahay hum is par bilkul yaqeen nahi kartay kyu kay asim munir kay saat mil kar aur in sayaasi jammatu kay saat mil kar is nay 9 may 26 November mureed kay kashmir aur aab pir kashmir karwaya yah sab qatil hai imran khan ko giranay kay liya sab nay mil kar mulk ko taba kiya aab yah hud peachay nahi hut sakta jis din insaf ager huwa to yah sab zimadar hu gay is waqt kashmir balochistan aur kpk may jo shahaadaty hu rahi hai us kay zimadar yah sab hai aur jo innu nay hamary kashmiriyu kay saat kiya us kay liya hum kashmiri in sab ko maf nahi karay gay .,no,offensive,na,anger|sadness,Mohsin/urdu nakvi/urdu jo/urdu marzi/urdu kahay/urdu hum/urdu is/urdu par/urdu bilkul/urdu yaqeen/urdu nahi/urdu kartay/urdu kyu/urdu kay/urdu asim/urdu munir/urdu kay/urdu saat/urdu mil/urdu kar/urdu aur/urdu in/urdu sayaasi/urdu jammatu/urdu kay/urdu saat/urdu mil/urdu kar/urdu is/urdu nay/urdu 9/urdu may/urdu 26/urdu November/urdu mureed/urdu kay/urdu kashmir/urdu aur/urdu aab/urdu pir/urdu kashmir/urdu karwaya/urdu yah/urdu sab/urdu qatil/urdu hai/urdu imran/urdu khan/urdu ko/urdu giranay/urdu kay/urdu liya/urdu sab/urdu nay/urdu mil/urdu kar/urdu mulk/urdu ko/urdu taba/urdu kiya/urdu aab/urdu yah/urdu hud/urdu peachay/urdu nahi/urdu hut/urdu sakta/urdu jis/urdu din/urdu insaf/urdu ager/urdu huwa/urdu to/urdu yah/urdu sab/urdu zimadar/urdu hu/urdu gay/urdu is/urdu waqt/urdu kashmir/urdu balochistan/urdu aur/urdu kpk/urdu may/urdu jo/urdu shahaadaty/urdu hu/urdu rahi/urdu hai/urdu us/urdu kay/urdu zimadar/urdu yah/urdu sab/urdu hai/urdu aur/urdu jo/urdu innu/urdu nay/urdu hamary/urdu kashmiriyu/urdu kay/urdu saat/urdu kiya/urdu us/urdu kay/urdu liya/urdu hum/urdu kashmiri/urdu in/urdu sab/urdu ko/urdu maf/urdu nahi/urdu karay/urdu gay/urdu ./urdu
