video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
BljaIOvFkcM,Sab janthy ha Bilawa air Moulana l ki waja sy tho ye najaiz Govt qabiz ha,yes,offensive,na,anger,Sab/urdu janthy/urdu ha/urdu Bilawa/urdu air/urdu Moulana/urdu l/ambiguous ki/urdu waja/urdu sy/urdu tho/urdu ye/urdu najaiz/urdu Govt/english qabiz/urdu ha/urdu
BmpRnfu16YA,Fatima API ap mujah bohot achi laghti ha or ap bohot naram Dil ke ha ma umra Karna jah te ho mara Liya Dua Karna ka ma umra Karna Jao or Mera name Nabiya Fatima ha or vlog ma AK martaba Mera name Lena please ❤❤❤❤😊😊😊,no,none,na,joy,urdu/urdu API/ambiguous ap/urdu mujah/urdu bohot/urdu achi/urdu laghti/urdu ha/urdu or/urdu ap/urdu bohot/urdu naram/urdu Dil/urdu ke/urdu ha/urdu ma/urdu umra/urdu Karna/urdu jah/urdu te/urdu ho/urdu mara/urdu Liya/urdu Dua/urdu Karna/urdu ka/urdu ma/urdu umra/urdu Karna/urdu Jao/urdu or/urdu Mera/urdu name/english Nabiya/urdu Fatima/urdu ha/urdu or/urdu vlog/english ma/urdu AK/urdu martaba/urdu Mera/urdu name/english Lena/urdu please/english
gvG35CxYOLg,LD sauce ne purany wolf crew ki yaadein taza mar di 😂😂🤪,yes,none,na,joy|surprise,english/english english/english urdu/urdu urdu/urdu english/english english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous
IMnXqYDHhZI,Me b shidat sy wait krti hn,no,none,na,joy,Me/english b/urdu shidat/urdu sy/urdu wait/english krti/urdu hn/urdu
gvG35CxYOLg,bhai aik challenge  pora din hashir ke sath kry jo hashir ho dara dy,no,none,na,joy,bhai/urdu aik/urdu challenge/english pora/urdu din/urdu hashir/ambiguous ke/urdu sath/urdu kry/urdu jo/urdu hashir/ambiguous ho/urdu dara/urdu dy/urdu
XHQrr9fmTkc,Fatima api AP house ka bar water cooler lagva do Koi labour vagaira Pani pi legi Meri baat ko ignore na  kijiega abhi plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz😌😌,no,none,na,anger,Fatima/urdu api/urdu AP/english house/english ka/urdu bar/urdu water/english cooler/english lagva/urdu do/urdu Koi/urdu labour/english vagaira/urdu Pani/urdu pi/urdu legi/urdu Meri/urdu baat/urdu ko/urdu ignore/english na/urdu kijiega/urdu abhi/urdu plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz/english
nqbNLe84dpM,Sistrology ny bi ab areeb bahi ky sath prank kerna ha areeb bhai to gayo haha 😂😂😂,yes,none,na,joy|surprise,english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english ambiguous/ambiguous
nqbNLe84dpM,Areeb Bhai 🍅🍅🍅🍅🍅🍅🍅 hogia,yes,none,na,joy,Areeb/urdu Bhai/urdu 🍅🍅🍅🍅🍅🍅🍅/ambiguous hogia/urdu
BaMLBWWvNHA,"I just want to say before even watching this video that, we trust you Zulqarnain Bhai. Sach chahiye kaisa ho, good bad ugly bahar aa hi jata hai by one way or another. I can only imagine how hard it must’ve been for you to put yourself in a position to speak all this, but it also becomes necessary at a point to stand against wrong and im so glad you did. Much love to you and your family. All my prayers and support for Kanwal and You <3",no,none,na,joy|sadness,I/english just/english want/english to/english say/english before/english even/english watching/english this/english video/english that/english we/english trust/english you/english Zulqarnain/urdu Bhai/urdu Sach/urdu chahiye/urdu kaisa/urdu ho/urdu good/english bad/english ugly/english bahar/urdu aa/urdu hi/urdu jata/urdu hai/urdu by/english one/english way/english or/english another/english I/english can/english only/english imagine/english how/english hard/english it/english must've/english been/english for/english you/english to/english put/english yourself/english in/english a/english position/english to/english speak/english all/english this/english but/english it/english also/english becomes/english necessary/english at/english a/english point/english to/english stand/english against/english wrong/english and/english im/english so/english glad/english you/english did/english Much/english love/english to/english you/english and/english your/english family/english All/english my/english prayers/english and/english support/english for/english Kanwal/urdu and/english You/english
WJxfQWiP9DQ,Choro ki pics back screen pr show krna zroori nhi,no,none,na,none,Choro/urdu ki/urdu pics/english back/english screen/english pr/urdu show/english krna/urdu zroori/urdu nhi/urdu
eY0i4nBXqdY,OK hello salam Alaikum Wa Rahmatullahi Wa Barakatuh Mere mamu hokar Aaye hue hain to unhone ab Maine poochha ki kya Kahate Hain airport Mein vah Hota Hai Kya Kahate Hain vaise to yah aapko Lagegi real Nahin ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,no,none,na,joy|surprise,OK/english hello/english salam/urdu Alaikum/urdu Wa/urdu Rahmatullahi/urdu Wa/urdu Barakatuh/urdu Mere/urdu mamu/urdu hokar/urdu Aaye/urdu hue/urdu hain/urdu to/urdu unhone/urdu ab/urdu Maine/urdu poochha/urdu ki/urdu kya/urdu Kahate/urdu Hain/urdu airport/english Mein/urdu vah/urdu Hota/urdu Hai/urdu Kya/urdu Kahate/urdu Hain/urdu vaise/urdu to/urdu yah/urdu aapko/urdu Lagegi/urdu real/english Nahin/urdu
nqbNLe84dpM,Apii Kia hal ha ap ka,no,none,na,none,Apii/urdu Kia/urdu hal/urdu ha/urdu ap/urdu ka/urdu
XHQrr9fmTkc,Api Fatima ya vlog ma ap both achi lag rahi ho please ak or asa vlog bano jis ma ap 24hr ka lia hera ka boyfriend ka role karo please 🥺🥺,no,none,na,joy,Api/urdu Fatima/urdu ya/urdu vlog/english ma/urdu ap/urdu both/english achi/urdu lag/urdu rahi/urdu ho/urdu please/english ak/urdu or/urdu asa/urdu vlog/english bano/urdu jis/urdu ma/urdu ap/urdu 24hr/english ka/urdu lia/urdu hera/urdu ka/urdu boyfriend/english ka/urdu role/english karo/urdu please/english 🥺🥺/ambiguous
BmpRnfu16YA,API Fatima API Hira ke Sath horror prank,no,none,na,surprise,API/ambiguous Fatima/urdu API/ambiguous Hira/urdu ke/urdu Sath/urdu horror/english prank/english
zXAAAXogJ78,Masha  amazing  n nice  sharing bhai challenge  was funny  khush  rahain  Ameen  🎉🎉🎉🎉,no,none,na,joy,Masha/urdu amazing/english n/english nice/english sharing/english bhai/urdu challenge/english was/english funny/english khush/urdu rahain/urdu Ameen/urdu 🎉🎉🎉🎉/ambiguous
zfjRK9s0pjA,Mash Allah mash Allah buth piyari hai Allah Anaviya ke naseeb ache kare aur  Allah sab betiyu ke naseeb ache kare and I'm big fan of you 🫠🥹 and I'm from Karachi DHA 1 Lekin abi me Kuch dino ke Liye Pakistan tour ayi hu aur yaha bi app vlogs enjoy karai hu me aap se zaroor Milne ahugi inshallah 😊,no,none,na,joy,urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english english/english english/english english/english english/english english/english english/english english/english english/english english/english english/english english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
N-0DINjOMlY,Mashallah ap loga ko lambi zindgi tha ameen mashallah❤❤❤ aizal is so cute mashallah Itni shrarti karti hai Mashallah❤,no,none,na,joy,Mashallah/urdu ap/urdu loga/urdu ko/urdu lambi/urdu zindgi/urdu tha/urdu ameen/urdu mashallah/urdu aizal/ambiguous is/english so/english cute/english mashallah/urdu Itni/urdu shrarti/urdu karti/urdu hai/urdu Mashallah/urdu
PKFU1F2QEMQ,Mashallha buht pyara bnaya ha ap ne moje buht pasad aya ha mashallha Allha ap sab ko rehna naseeb kary ameen,no,none,na,joy,Mashallha/urdu buht/urdu pyara/urdu bnaya/urdu ha/urdu ap/urdu ne/urdu moje/urdu buht/urdu pasad/urdu aya/urdu ha/urdu mashallha/urdu Allha/urdu ap/urdu sab/urdu ko/urdu rehna/urdu naseeb/urdu kary/urdu ameen/urdu
BmpRnfu16YA,Nadida pn ki bhi aik hd hoti hai,yes,none,na,anger,Nadida/ambiguous pn/english ki/urdu bhi/urdu aik/urdu hd/english hoti/urdu hai/urdu
eY0i4nBXqdY,Business class ki price kitni hai,no,none,na,none,Business/english class/english ki/urdu price/english kitni/urdu hai/urdu
nqbNLe84dpM,Aap kaise kaise block banati Hain,yes,none,na,anger,Aap/urdu kaise/urdu kaise/urdu block/english banati/urdu Hain/urdu
N-0DINjOMlY,Ma ap ki Big fan hun andleeb from gilgit ⛰️,no,none,na,joy,Ma/urdu ap/urdu ki/urdu Big/english fan/english hun/urdu andleeb/urdu from/english gilgit/urdu ⛰️/ambiguous
8ksTrbtyTco,mjy b shahveer ka pasta khnaa h🥺,no,none,na,joy,mjy/urdu b/urdu shahveer/ambiguous ka/urdu pasta/english khnaa/urdu h/urdu
PKFU1F2QEMQ,Mashallah Allah pak ne aapko Ghar to bahut khubsurat Diya hai Lekin garaj mein khadi karne ke liye gadi aapki bahut jyada heavy hai😂😂,yes,none,na,joy|surprise,Mashallah/urdu Allah/urdu pak/urdu ne/urdu aapko/urdu Ghar/urdu to/urdu bahut/urdu khubsurat/urdu Diya/urdu hai/urdu Lekin/urdu garaj/urdu mein/urdu khadi/urdu karne/urdu ke/urdu liye/urdu gadi/urdu aapki/urdu bahut/urdu jyada/urdu heavy/english hai/urdu
BmpRnfu16YA,Fatima ape ap Van lala,yes,none,na,joy,Fatima/urdu ape/urdu ap/urdu Van/english lala/urdu
XHQrr9fmTkc,Ap mango juice ya mango shake pee letin api,yes,none,na,joy,Ap/urdu mango/english juice/english ya/urdu mango/english shake/english pee/urdu letin/urdu api/urdu
VUKai4CZSNw,Hamesha tera muhn phata rahta hai,yes,offensive,na,anger,Hamesha/urdu tera/urdu muhn/urdu phata/urdu rahta/urdu hai/urdu
IMnXqYDHhZI,Kanwal ki wja sy ye velog mahi dhakte zaher lgti ha ye😊😊,yes,offensive,na,anger,Kanwal/urdu ki/urdu wja/urdu sy/urdu ye/urdu velog/urdu mahi/urdu dhakte/urdu zaher/urdu lgti/urdu ha/urdu ye/urdu
gvG35CxYOLg,Bhai tujhay bawaseer ho jay ga itna spice kha kr 😂😂😂😅,yes,none,na,joy,Bhai/urdu tujhay/urdu bawaseer/urdu ho/urdu jay/urdu ga/urdu itna/urdu spice/english kha/urdu kr/urdu 😂😂😂😅/ambiguous
BljaIOvFkcM,Allah pak ws phojj ko esee ghraq kardee faroon kee phojj kee tarha Ameen suma ameen,no,none,na,none,Allah/urdu pak/urdu ws/ambiguous phojj/urdu ko/urdu esee/urdu ghraq/urdu kardee/urdu faroon/urdu kee/urdu phojj/urdu kee/urdu tarha/urdu Ameen/urdu suma/urdu ameen/urdu
zXAAAXogJ78,Mujy pata tha ap zaror karo gy ya hahahhahahha,yes,none,na,joy|surprise,Mujy/urdu pata/urdu tha/urdu ap/urdu zaror/urdu karo/urdu gy/urdu ya/urdu hahahhahahha/ambiguous
VUKai4CZSNw,Dukay bhai hiroshima aoo,yes,none,na,anger,Dukay/urdu bhai/urdu hiroshima/english aoo/urdu
zfjRK9s0pjA,Iqra api ko Allah shifa da ameen,no,none,na,joy,Iqra/urdu api/urdu ko/urdu Allah/urdu shifa/urdu da/urdu ameen/urdu
FH8OUP2_sN4,Is insane ko kon dekhta hai arub ke zindagi barbad Hogi 😢,yes,none,na,sadness,Is/english insane/english ko/urdu kon/urdu dekhta/urdu hai/urdu arub/ambiguous ke/urdu zindagi/urdu barbad/urdu Hogi/urdu 😢/ambiguous
4k0ZV0UFZSw,"Zindabaad imran bhai... 
Allah pak imran khan ko azadi naseeb karay aameen.",no,none,na,joy,Zindabaad/urdu imran/urdu bhai/urdu Allah/urdu pak/urdu imran/urdu khan/urdu ko/urdu azadi/urdu naseeb/urdu karay/urdu aameen/urdu
BaMLBWWvNHA,Mil gy views😂 sher ka name ly kar,yes,none,na,joy,Mil/urdu gy/urdu views/english sher/urdu ka/urdu name/urdu ly/urdu kar/urdu
VUKai4CZSNw,old ducky bhai kaha hai,no,none,na,none,english/english ambiguous/ambiguous urdu/urdu urdu/urdu urdu/urdu
XHQrr9fmTkc,Yar reply to Kya karo please 🥺🥺🥺❤️,no,none,na,sadness,Yar/urdu reply/english to/english Kya/urdu karo/urdu please/english 🥺🥺🥺❤️/ambiguous
FH8OUP2_sN4,TU sab le le ducky  Money peaked here 😄,yes,none,na,joy,TU/urdu sab/urdu le/urdu le/urdu ducky/english Money/english peaked/english here/english 😄/ambiguous
IMnXqYDHhZI,kanwal api aap he vlogs banana🤚🤚,no,none,na,joy,urdu/urdu api/ambiguous aap/urdu he/urdu vlogs/english banana/urdu
VUKai4CZSNw,Ducky bhai  doramon k gahr jana,no,none,na,joy,Ducky/english bhai/urdu doramon/urdu k/urdu gahr/urdu jana/urdu
4k0ZV0UFZSw,Zalzale karwaye jaathe hain thake mulku ko tabha barbaad kar den...yeh hotha hai mulku ko karzoi karne ka,yes,none,na,anger,Zalzale/urdu karwaye/urdu jaathe/urdu hain/urdu thake/urdu mulku/urdu ko/urdu tabha/urdu barbaad/urdu kar/urdu den/urdu yeh/urdu hotha/urdu hai/urdu mulku/urdu ko/urdu karzoi/urdu karne/urdu ka/urdu
VUKai4CZSNw,Hello Bhai jan 🎉🎉🎉,no,none,na,joy,Hello/english Bhai/urdu jan/urdu 🎉🎉🎉/ambiguous
zfjRK9s0pjA,Allah maa aur beti donon ko hifazat main rakhain,no,none,na,none,Allah/ambiguous maa/urdu aur/urdu beti/urdu donon/urdu ko/urdu hifazat/urdu main/urdu rakhain/urdu
UiYpRBQ74fs,Ye Julm Keb Tek Hota Rahega. Allah Pak Ki Giraft Bohat Jeld Aeagi Or Jalumo Ko Chupneki Jaga Nahi Melegi Insha'Allah.,no,offensive,na,anger,Ye/urdu Julm/urdu Keb/urdu Tek/urdu Hota/urdu Rahega/urdu Allah/urdu Pak/urdu Ki/urdu Giraft/urdu Bohat/urdu Jeld/urdu Aeagi/urdu Or/urdu Jalumo/urdu Ko/urdu Chupneki/urdu Jaga/urdu Nahi/urdu Melegi/urdu Insha'Allah/urdu
-w7eMfsuRgA,Jo sube bnane se kare inkar wo he  de pk ka Sara qarza Asim Munir ko ye qoom new suobe bnane pe slam kare gee,yes,offensive,na,anger,Jo/urdu sube/urdu bnane/urdu se/urdu kare/urdu inkar/urdu wo/urdu he/urdu de/urdu pk/english ka/urdu Sara/urdu qarza/urdu Asim/urdu Munir/urdu ko/urdu ye/urdu qoom/urdu new/english suobe/urdu bnane/urdu pe/urdu slam/urdu kare/urdu gee/urdu
ttL6k7wzGmQ,Awaz Nahin a rahy Sami sab,no,none,na,sadness,Awaz/urdu Nahin/urdu a/urdu rahy/urdu Sami/ambiguous sab/urdu
nqbNLe84dpM,Nal band kro Pani zaya ho raha ha😢,no,none,na,sadness,Nal/urdu band/urdu kro/urdu Pani/urdu zaya/urdu ho/urdu raha/urdu ha/urdu
IMnXqYDHhZI,Khush ho k dikhao madam jab hisab ki bari ayi to tangay jao gy,yes,offensive,na,anger,Khush/urdu ho/urdu k/urdu dikhao/urdu madam/english jab/urdu hisab/urdu ki/urdu bari/urdu ayi/urdu to/urdu tangay/urdu jao/urdu gy/urdu
BljaIOvFkcM,Jab ka ham sab dilo jan sa imran khan ko spport krta hn,no,none,na,joy,Jab/urdu ka/urdu ham/urdu sab/urdu dilo/urdu jan/urdu sa/urdu imran/ambiguous khan/urdu ko/urdu spport/english krta/urdu hn/urdu
Erif7Vj9NSQ,Black pen aap bahut acche top aap apni location bhej sakte hain maine aapko batana main aapko bahut badi fan hun aap panch bahanon ki Maine abhikriya ke Ghar bhi aana hai😊😊😊😊😊😊😊😊😊😊😊,no,none,na,joy,Black/english pen/english aap/urdu bahut/urdu acche/urdu top/english aap/urdu apni/urdu location/english bhej/urdu sakte/urdu hain/urdu maine/urdu aapko/urdu batana/urdu main/urdu aapko/urdu bahut/urdu badi/urdu fan/english hun/urdu aap/urdu panch/urdu bahanon/urdu ki/urdu Maine/urdu abhikriya/urdu ke/urdu Ghar/urdu bhi/urdu aana/urdu hai/urdu
zfjRK9s0pjA,Allah aapko kahate Hain maine aapke liye bahut Aage main jarur Hoga Dua Kiya😢,no,none,na,sadness,Allah/urdu aapko/urdu kahate/urdu Hain/urdu maine/urdu aapke/urdu liye/urdu bahut/urdu Aage/urdu main/urdu jarur/urdu Hoga/urdu Dua/urdu Kiya/urdu
XHQrr9fmTkc,Ap NY bola tha edit Karna sab ma NY b ki haaa please dakhyan ap,no,none,na,none,Ap/urdu NY/ambiguous bola/urdu tha/urdu edit/english Karna/urdu sab/urdu ma/urdu NY/ambiguous b/ambiguous ki/urdu haaa/urdu please/english dakhyan/urdu ap/urdu
PKFU1F2QEMQ,Allah pak AP ko dher sari khushian de rehna bana naseeb Kary mashaallah,no,none,na,joy,Allah/urdu pak/urdu AP/urdu ko/urdu dher/urdu sari/urdu khushian/urdu de/urdu rehna/urdu bana/urdu naseeb/urdu Kary/urdu mashaallah/urdu
VUKai4CZSNw,Ducky Bhai main apki bht bari fan ho Meray request hay Kay ap Switzer land main plzzzz,no,none,na,joy,Ducky/ambiguous Bhai/urdu main/urdu apki/urdu bht/urdu bari/urdu fan/english ho/urdu Meray/urdu request/english hay/urdu Kay/urdu ap/urdu Switzer/english land/english main/urdu plzzzz/english
BljaIOvFkcM,Allah khan or pakistan ka or Omaat  ka hefazat farmaa yahoode egantoo se,no,hate,na,anger,Allah/urdu khan/urdu or/english pakistan/urdu ka/urdu or/english Omaat/urdu ka/urdu hefazat/urdu farmaa/urdu yahoode/urdu egantoo/ambiguous se/urdu
UiYpRBQ74fs,Foji koi b mara to wo shaheed ni wo kute ki mot mara us ko shaid ni kho,yes,offensive,na,anger,Foji/urdu koi/urdu b/urdu mara/urdu to/urdu wo/urdu shaheed/urdu ni/urdu wo/urdu kute/urdu ki/urdu mot/urdu mara/urdu us/urdu ko/urdu shaid/urdu ni/urdu kho/urdu
FH8OUP2_sN4,Ducky Bhai brand ❤️,no,none,na,joy,urdu/ambiguous urdu/urdu english/english ambiguous/ambiguous
eY0i4nBXqdY,Ham bhi game humra per,yes,none,na,joy,Ham/urdu bhi/urdu game/english humra/urdu per/urdu
N-0DINjOMlY,"ab jis ghar me ap log shift hone wale hain kiya wo ap ka khud ka nahi hai wo  bhi kisi or ka hai
sorry agar kuch bura laga ho tou but plzz reply me",no,none,na,none,ab/urdu jis/urdu ghar/urdu me/urdu ap/urdu log/urdu shift/english hone/urdu wale/urdu hain/urdu kiya/urdu wo/urdu ap/urdu ka/urdu khud/urdu ka/urdu nahi/urdu hai/urdu wo/urdu bhi/urdu kisi/urdu or/urdu ka/urdu hai/urdu sorry/english agar/urdu kuch/urdu bura/urdu laga/urdu ho/urdu tou/urdu but/english plzz/english reply/english me/urdu
PKFU1F2QEMQ,Allah humko bhi apna Ghar de,no,none,na,sadness,Allah/urdu humko/urdu bhi/urdu apna/urdu Ghar/urdu de/urdu
IMnXqYDHhZI,Shoze pa Masha Allah kon phirta Hai itni jahil loog😢,yes,offensive,na,anger|sadness,urdu/urdu pa/urdu Masha/urdu Allah/urdu kon/urdu phirta/urdu Hai/urdu itni/urdu jahil/urdu loog/urdu
WJxfQWiP9DQ,Allha aap ko seht o tandursti atta kare hands of to you,no,none,na,joy,Allha/urdu aap/urdu ko/urdu seht/urdu o/urdu tandursti/urdu atta/urdu kare/urdu hands/english of/english to/english you/english
IMnXqYDHhZI,Mashallah fv8 couple dono aise e hasi Khushi vlogs bnye or kanwal api ap b Roz aise vlogging kre acha lga Hy,no,none,na,joy,Mashallah/urdu fv8/ambiguous couple/english dono/urdu aise/urdu e/urdu hasi/urdu Khushi/urdu vlogs/english bnye/urdu or/urdu kanwal/urdu api/urdu ap/urdu b/urdu Roz/urdu aise/urdu vlogging/english kre/urdu acha/urdu lga/urdu Hy/urdu
BljaIOvFkcM,Aik Punjab khush hai or phir jab hm kuch kehte han tou phir khafa hote han 😢,yes,none,na,sadness|anger,Aik/urdu Punjab/urdu khush/urdu hai/urdu or/urdu phir/urdu jab/urdu hm/urdu kuch/urdu kehte/urdu han/urdu tou/urdu phir/urdu khafa/urdu hote/urdu han/urdu 😢/ambiguous
N-0DINjOMlY,Shekh Bhai b Kamal insan hn Boht achy,no,none,na,joy,Shekh/urdu Bhai/urdu b/english Kamal/urdu insan/urdu hn/urdu Boht/urdu achy/urdu
EyrNOfyxSBQ,Jeo spotter tharkion itni acting tuba tuba Sara mod kharab kar dia lol acting 😂😂😂,yes,offensive,na,joy|anger,Jeo/ambiguous spotter/english tharkion/urdu itni/urdu acting/english tuba/urdu tuba/urdu Sara/urdu mod/urdu kharab/urdu kar/urdu dia/urdu lol/english acting/english
BmpRnfu16YA,Siliguri pyari hai papa Kya hai video ekadashi Billi Billi,no,none,na,joy,Siliguri/ambiguous pyari/urdu hai/urdu papa/urdu Kya/urdu hai/urdu video/english ekadashi/urdu Billi/urdu Billi/urdu
BljaIOvFkcM,Andhay ko nazar araha hai k gilgit me ppp ko govt di gai hai or kashmir me pml n ko milni.inki noora khusti k dramaz ab fail hain .ab nai pakistani beaquf bnat ge.Allah ki madad say wo din dur nai jab ye nizam ibrat banay ga inshaa Allah .islam k name par is mulk ka jo inho ne hashar kia uska hisab allah is duniya me e le ga.inshaa Allah,yes,offensive,na,anger,urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
zfjRK9s0pjA,Aoa api hmari duain ap ka sat ha,no,none,na,joy,Aoa/urdu api/urdu hmari/urdu duain/urdu ap/urdu ka/urdu sat/urdu ha/urdu
Erif7Vj9NSQ,Ap bohot pyari lag Rahi hai Rabia Api ❤❤😊,no,none,na,joy,Ap/urdu bohot/urdu pyari/urdu lag/urdu Rahi/urdu hai/urdu Rabia/ambiguous Api/urdu ❤❤😊/ambiguous
UiYpRBQ74fs,Walikumsalaam Bhai jaan Allah pak AP ko apni hefaazt mine rakhey Ameen summa Ameen brother,no,none,na,joy,Walikumsalaam/urdu Bhai/urdu jaan/urdu Allah/urdu pak/urdu AP/urdu ko/urdu apni/urdu hefaazt/urdu mine/urdu rakhey/urdu Ameen/urdu summa/urdu Ameen/urdu brother/english
BaMLBWWvNHA,Sharm to Nahin aati Hogi vah to insan hai jise Tum insan Kya rakha hai vah khana khane se Koi Fark Nahin padta Lekin Tum to insan ke laane ke layak bhi Nahin ho,yes,offensive,na,anger,Sharm/urdu to/urdu Nahin/urdu aati/urdu Hogi/urdu vah/urdu to/urdu insan/urdu hai/urdu jise/urdu Tum/urdu insan/urdu Kya/urdu rakha/urdu hai/urdu vah/urdu khana/urdu khane/urdu se/urdu Koi/urdu Fark/urdu Nahin/urdu padta/urdu Lekin/urdu Tum/urdu to/urdu insan/urdu ke/urdu laane/urdu ke/urdu layak/urdu bhi/urdu Nahin/urdu ho/urdu
hhFGhAo4ZfY,Molive sab kha ha,yes,none,na,joy,Molive/ambiguous sab/urdu kha/urdu ha/urdu
eY0i4nBXqdY,Happy airport per sab kuchh free hai,yes,none,na,joy,Happy/english airport/english per/urdu sab/urdu kuchh/urdu free/english hai/urdu
BaMLBWWvNHA,Bhai salute you ......lots of love,no,none,na,joy,Bhai/urdu salute/english you/english lots/english of/english love/english
eY0i4nBXqdY,Mashallah mano ka paar sai ho geya,no,none,na,joy,Mashallah/urdu mano/urdu ka/urdu paar/urdu sai/urdu ho/urdu geya/urdu
8ksTrbtyTco,Best bro.... Kuch hat ky to deekhny ko mila.,yes,none,na,joy|surprise,Best/english bro/english Kuch/urdu hat/urdu ky/urdu to/urdu deekhny/urdu ko/urdu mila/urdu
